origin,destination,origin_latitude,origin_longitude,destination_latitude,destination_longitude,ticket
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,WQ1595
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,YH2397
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,AS2968
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,AR7925
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,WZ7691
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,BV4086
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,BA2736
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,BD0003
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,NI5484
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,BF3393
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,JD3085
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,WB2807
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,QM4360
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,LX7873
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,FH6120
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,IH0135
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,UR4619
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,YD5846
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,VC5626
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,KF2570
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,ET3753
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,CY2570
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,GV8258
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,CV8376
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,BC7353
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,SO4158
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,JC2067
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,YJ5010
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,JD3722
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,ST6520
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,ZS6040
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,LT1572
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,XE7011
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,CP1002
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,TE3596
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,QR1381
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,EW8844
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,NG9714
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,TR6404
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,HV3118
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,RN4965
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,ZK9601
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,TL7320
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,YL3955
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,PY7171
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,UV0199
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,CK1134
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,MV6113
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,RR5337
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,TS6553
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,MJ5828
PVR,DFW,20.6801,-105.254,32.8968,-97.038,IV8128
PVR,DFW,20.6801,-105.254,32.8968,-97.038,XN9042
CZM,DFW,20.5224,-86.9256,32.8968,-97.038,OF8247
CZM,DFW,20.5224,-86.9256,32.8968,-97.038,KA2384
CZM,DFW,20.5224,-86.9256,32.8968,-97.038,DG5901
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,BJ0396
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,LA3181
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,PP6612
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,ET9824
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,NM9957
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,OM2524
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,MQ3415
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,NH0968
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,EV5396
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,GI5838
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,TN6613
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,YX5286
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,GJ8931
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,HF3280
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,FO0763
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,FL0411
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,BJ8079
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,ST1172
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,HD7035
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,TU3837
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,NZ5528
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,RW8801
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,JI8333
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,PV7084
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,WJ0965
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,EZ0787
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,MD4381
PVR,DFW,20.6801,-105.254,32.8968,-97.038,RM6043
PVR,DFW,20.6801,-105.254,32.8968,-97.038,RY9784
CUN,JFK,21.0365,-86.8771,40.6398,-73.7789,UR5758
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,MB3886
GDL,DFW,20.5218,-103.311,32.8968,-97.038,MC7929
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,AU7274
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,PU5823
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,CM5150
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,KX4428
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,SP4489
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,LE4021
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,XG0130
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,EV5454
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,XM8588
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,BR3873
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,NT1106
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,DH6483
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,CG3859
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,MJ4165
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,ZM3806
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,DD5449
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,CB2449
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,LL1771
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,NR9873
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,YM4459
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,IK0700
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,UP0359
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,ML7203
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,RW1570
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,UG3215
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,FI3711
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,BX2114
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,ER4667
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,TB8004
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,PM0851
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,DG9160
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,BI2322
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,OH9824
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,EE8823
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,RL2671
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,NF5444
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,FA5721
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,NP0000
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,RB3120
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,AJ8294
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,GQ6694
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,OM7379
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,GU4900
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,QL2008
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,KY0988
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,NY3628
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,OV1885
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,IZ8714
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,YQ3011
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,XV6273
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,UP1141
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,GP8309
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,VV5501
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,CR0821
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,WL2089
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,OQ4862
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,QC2974
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,SI7040
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,ZF0708
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,QR9439
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,MJ4451
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,PW5575
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,BO6019
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,IH4047
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,HK5517
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,WK9688
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,IG5817
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,SV7424
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,DC0410
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,TA5000
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,AP4246
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,HX9916
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,OE5648
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,RH1968
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,RH8201
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,VM6958
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,HH2154
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,RL1871
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,NL8648
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,XL3783
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,RA7204
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,RQ4179
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,SX2555
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,CW9796
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,DI9393
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,NZ4848
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,DH2838
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,RY5214
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,RS3445
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,VB8687
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,GW4184
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,ET6936
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,OH5776
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,ZL1823
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,ZI0599
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,DT4704
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,TL0733
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,UA3709
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,JK5918
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,UL3015
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,GE7527
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,AG9679
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,YP2479
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,JH6265
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,ZC7752
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,FY4456
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,TB6692
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,OD4217
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,SX9430
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,MJ1879
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,FL5240
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,HJ9268
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,QD1614
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,SX0545
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,WY3412
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,UV4316
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,CH2577
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,JP1353
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,AT0844
CUN,ORD,21.0365,-86.8771,41.9786,-87.9048,IA8525
CUN,ORD,21.0365,-86.8771,41.9786,-87.9048,NI0913
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,PU0191
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,YB7403
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,TP4134
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,HY4999
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,JM9072
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,KB4921
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,HH2184
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,SU6270
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,MO4875
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,IB1103
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,PS3363
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,YQ0885
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,YD5116
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,PI5716
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,CX3802
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,XW4887
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,IZ9199
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,UY6100
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,MG8311
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,XR8961
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,WB8298
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,DF8733
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,QV8473
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,TV4280
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,KA7972
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,ZU2352
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,JB2999
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,ZQ7625
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,GJ9633
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,LF6795
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,HP4619
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,KU4877
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,DR8919
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,MZ2403
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,ZI8713
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,WL2664
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,LN3119
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,IL3573
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,RQ4553
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,QE1192
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,SH9218
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,ZS8489
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,LL5595
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,ZZ6355
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,BM2373
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,KX7968
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,CB8192
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,IW7154
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,ZK3598
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,SC7079
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,WL3898
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,MZ5644
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,EB5727
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,LM6193
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,JI8044
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,UA3220
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,WI1946
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,LL7551
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,XH3063
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,KG5493
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,LF2300
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,IW3399
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,ND4309
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,XB5665
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,QU2694
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,UG1434
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,ER3000
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,QD5480
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,KC5787
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,VC5348
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,JU3667
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,ED4245
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,MS9268
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,CL7934
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,IT9686
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,RA1892
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,YP3493
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,CA5942
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,MK6977
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,AI6224
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,PD9468
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,XN5309
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,KO2913
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,EL9949
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,PD7974
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,MC8655
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,IB4532
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,KL5750
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,XG7524
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,EU9847
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,GL3802
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,CE1896
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,IY2745
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,RK4696
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,MZ9777
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,DJ9630
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,SI8575
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,RX8694
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,FK6988
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,OF8278
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,AO9355
CUN,MIA,21.0365,-86.8771,25.7932,-80.2906,SW9244
MEX,LAX,19.4363,-99.0721,33.9425,-118.408,QT0516
MEX,LAX,19.4363,-99.0721,33.9425,-118.408,XF7241
MEX,LAX,19.4363,-99.0721,33.9425,-118.408,HJ2877
MEX,LAX,19.4363,-99.0721,33.9425,-118.408,DX0144
MEX,LAX,19.4363,-99.0721,33.9425,-118.408,YY9317
MEX,LAX,19.4363,-99.0721,33.9425,-118.408,IZ4734
MEX,LAX,19.4363,-99.0721,33.9425,-118.408,NZ4555
MEX,LAX,19.4363,-99.0721,33.9425,-118.408,NU8590
MEX,LAX,19.4363,-99.0721,33.9425,-118.408,AN7763
MEX,LAX,19.4363,-99.0721,33.9425,-118.408,JI6790
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,WS3191
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,PH6961
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,MM1864
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,RT6322
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,UW6359
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,UG0915
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,RQ1624
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,WP3393
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,PK1581
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,YQ3090
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,RM5828
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,PJ6230
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,EB8280
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,SN3452
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,MV1392
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,DS3611
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,OI6399
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,XK8658
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,TI3154
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,YQ1451
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,DA6915
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,AI9906
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,YH8087
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,RW5704
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,DS5167
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,OB1498
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,WO2463
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,TO0130
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,RK0289
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,ZX8968
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,GT5945
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,ME6490
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,CO9616
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,IP7213
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,XL1630
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,AR8172
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,ZX6073
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,DQ2777
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,FU5470
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,WX4585
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,VQ4638
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,QC0002
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,DN6335
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,JI7680
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,GJ9886
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,DI8065
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,AR4646
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,JA9219
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,NA5318
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,DD8271
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,MT0212
GDL,DFW,20.5218,-103.311,32.8968,-97.038,QL0690
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,SL0596
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,MF0127
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,YB9406
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,DM0372
CUN,DFW,21.0365,-86.8771,32.8968,-97.038,CV9453
HMO,PHX,29.0959,-111.048,33.4343,-112.012,NW8390
MTY,DFW,25.7785,-100.107,32.8968,-97.038,XI4520
MTY,DFW,25.7785,-100.107,32.8968,-97.038,YO0682
CUU,DFW,28.7029,-105.965,32.8968,-97.038,OV2916
TRC,DFW,25.5683,-103.411,32.8968,-97.038,VM4043
MTY,DFW,25.7785,-100.107,32.8968,-97.038,TG5903
MTY,DFW,25.7785,-100.107,32.8968,-97.038,JS1400
MTY,DFW,25.7785,-100.107,32.8968,-97.038,NG1074
MTY,DFW,25.7785,-100.107,32.8968,-97.038,AW3992
MTY,DFW,25.7785,-100.107,32.8968,-97.038,VP3503
MTY,DFW,25.7785,-100.107,32.8968,-97.038,IO6265
MTY,DFW,25.7785,-100.107,32.8968,-97.038,WQ9222
MTY,DFW,25.7785,-100.107,32.8968,-97.038,MW1010
MTY,DFW,25.7785,-100.107,32.8968,-97.038,DU5172
MTY,DFW,25.7785,-100.107,32.8968,-97.038,IZ7310
MTY,DFW,25.7785,-100.107,32.8968,-97.038,OS1374
MTY,DFW,25.7785,-100.107,32.8968,-97.038,MS9830
MTY,DFW,25.7785,-100.107,32.8968,-97.038,YR4669
MTY,DFW,25.7785,-100.107,32.8968,-97.038,NS5219
MTY,DFW,25.7785,-100.107,32.8968,-97.038,PD3205
MTY,DFW,25.7785,-100.107,32.8968,-97.038,FX3700
MTY,DFW,25.7785,-100.107,32.8968,-97.038,FV8710
MTY,DFW,25.7785,-100.107,32.8968,-97.038,LT0113
